1.0	0.23
1.01	0.19
2.98	2.33
2.96	1.99
2.02	0.7
1.48	0.29
1.2	0.22
0.87	0.19
0.18	0.05
0.18	0.09
0.06	0.05
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.16	0.14
0.58	0.53
1.25	1.19
1.43	0.75
1.6	0.59
2.19	1.05
2.57	1.38
2.28	0.99
2.15	0.98
2.57	2.11
2.01	1.82
1.98	3.45
0.83	1.34
0.21	0.3
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.15	0.13
0.52	0.38
1.04	0.72
2.12	2.18
2.78	2.64
3.59	3.49
3.84	3.53
3.86	3.54
3.62	3.5
3.18	3.44
2.55	3.27
1.78	2.77
1.01	2.21
0.3	0.86
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.21	0.42
0.84	1.6
1.65	2.5
2.4	2.97
3.04	3.29
3.52	3.43
3.8	3.49
3.82	3.5
3.62	3.5
3.19	3.45
2.6	3.39
1.85	3.04
1.01	2.21
0.29	0.78
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.23	0.58
0.58	0.58
1.5	1.99
2.16	2.32
2.99	3.18
3.2	2.81
3.78	3.48
2.75	1.65
1.85	0.63
1.56	0.52
1.37	0.63
0.7	0.21
0.34	0.16
0.09	0.08
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.08	0.07
0.33	0.17
0.46	0.14
0.85	0.19
1.22	0.23
2.11	0.96
2.49	1.28
1.12	0.18
0.62	0.1
0.77	0.14
0.72	0.16
0.63	0.19
0.23	0.11
0.09	0.08
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.08	0.07
0.35	0.18
0.59	0.18
1.08	0.31
1.71	0.74
2.86	2.14
3.73	3.44
3.95	3.63
3.69	3.57
3.24	3.5
2.6	3.38
1.87	3.12
1.04	2.38
0.33	1.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.18	0.34
0.79	1.5
1.6	2.43
2.31	2.79
2.98	3.2
3.59	3.51
3.87	3.57
3.91	3.59
3.7	3.58
3.28	3.55
2.65	3.45
1.89	3.2
1.06	2.5
0.33	0.99
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.19	0.42
0.52	0.46
1.1	0.92
2.31	2.81
2.87	2.94
3.6	3.53
3.88	3.58
3.92	3.6
3.73	3.61
3.29	3.56
2.66	3.46
1.89	3.2
1.08	2.62
0.3	0.88
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.21	0.6
0.63	0.85
1.66	2.72
1.93	1.82
3.0	3.28
3.33	3.14
3.84	3.55
3.88	3.57
3.3	2.97
3.19	3.45
2.58	3.36
1.84	3.01
0.75	1.02
0.31	0.97
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.16	0.29
0.58	0.69
1.25	1.34
1.43	0.81
1.6	0.62
2.19	1.08
2.57	1.41
2.28	1.01
2.15	0.99
2.57	2.12
2.01	1.82
1.98	3.45
0.83	1.35
0.21	0.32
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.15	0.26
0.79	1.66
1.11	0.99
1.64	1.2
3.03	3.38
3.28	3.05
3.78	3.5
3.82	3.52
3.63	3.52
3.21	3.47
2.58	3.36
1.83	2.98
1.04	2.42
0.31	0.97
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.13	0.18
0.71	1.29
1.47	2.1
1.87	1.72
1.94	1.1
1.73	0.54
2.61	1.48
3.27	2.58
2.89	2.16
2.31	1.62
1.45	0.75
1.62	2.22
0.9	1.69
0.26	0.63
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.03	0.03
0.08	0.04
0.17	0.06
0.29	0.07
0.31	0.06
0.42	0.07
0.47	0.07
0.61	0.1
0.69	0.11
0.75	0.14
0.65	0.15
0.78	0.25
0.8	1.25
0.18	0.2
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.12	0.17
0.56	0.7
1.21	1.31
2.19	2.59
2.83	2.93
3.31	3.16
3.59	3.3
3.65	3.37
3.47	3.37
1.2	0.22
0.23	0.05
0.34	0.1
0.05	0.02
0.02	0.02
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.05	0.04
0.23	0.13
0.47	0.15
0.7	0.17
1.03	0.2
2.08	0.96
2.54	1.39
3.53	3.13
2.84	2.08
2.32	1.65
2.01	1.84
1.61	2.21
0.75	1.07
0.12	0.11
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.02	0.02
0.07	0.04
0.13	0.04
0.25	0.06
0.28	0.05
0.35	0.06
0.41	0.07
0.53	0.08
1.02	0.17
1.32	0.3
1.09	0.29
0.68	0.2
0.28	0.14
0.07	0.06
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.05	0.04
0.13	0.08
0.3	0.1
0.58	0.14
1.19	0.23
1.33	0.23
2.1	0.83
0.63	0.1
1.2	0.2
2.38	1.77
2.43	2.96
1.67	2.44
0.69	0.86
0.18	0.22
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.07	0.06
0.63	1.12
1.4	2.02
2.23	2.81
2.53	2.28
3.4	3.38
3.3	2.73
2.95	2.03
3.27	2.96
2.22	1.48
0.6	0.13
0.26	0.08
0.07	0.03
0.04	0.04
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.11	0.23
0.63	1.15
1.42	2.13
2.2	2.74
2.08	1.39
3.35	3.32
3.64	3.4
3.7	3.43
3.53	3.44
3.11	3.39
2.54	3.32
1.79	2.92
0.99	2.29
0.26	0.73
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.1	0.2
0.6	1.04
1.35	1.9
2.05	2.33
2.73	2.79
3.27	3.15
3.59	3.36
3.64	3.38
3.44	3.36
2.6	2.23
2.55	3.36
1.45	1.74
0.87	1.67
0.2	0.36
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.11	0.3
0.68	1.51
0.92	0.67
2.18	2.73
2.42	2.08
2.94	2.44
3.55	3.29
3.38	2.87
3.15	2.73
2.54	2.11
1.14	0.36
0.42	0.13
0.08	0.04
0.1	0.09
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.04	0.04
0.16	0.1
0.22	0.08
0.23	0.06
0.34	0.07
0.83	0.14
0.82	0.13
1.36	0.22
1.16	0.19
0.72	0.13
0.74	0.17
0.32	0.1
0.15	0.08
0.05	0.04
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.04	0.04
0.17	0.11
0.44	0.15
0.93	0.23
1.54	0.61
1.44	0.31
1.99	0.73
1.79	0.51
1.37	0.23
0.92	0.17
0.63	0.14
0.33	0.1
0.22	0.11
0.12	0.11
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.09	0.27
0.62	1.3
1.3	1.84
2.33	3.3
2.06	1.41
2.68	1.97
3.71	3.49
3.29	2.72
2.59	1.69
1.6	0.6
1.71	1.26
0.94	0.53
0.33	0.17
0.15	0.16
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.12	0.62
0.64	1.47
1.41	2.29
2.12	2.65
2.74	2.91
3.3	3.3
3.38	2.97
2.28	1.06
0.71	0.12
0.14	0.03
0.12	0.03
0.1	0.03
0.09	0.05
0.06	0.05
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.07	0.2
0.27	0.18
0.82	0.52
1.87	1.96
2.21	1.71
3.36	3.39
2.31	1.13
1.84	0.57
1.61	0.43
1.03	0.19
1.1	0.33
0.26	0.08
0.14	0.07
0.07	0.06
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.02	0.02
0.09	0.06
0.25	0.09
0.32	0.08
0.38	0.08
0.89	0.15
1.0	0.16
0.69	0.11
0.72	0.12
0.74	0.14
0.64	0.15
0.25	0.08
0.13	0.07
0.05	0.04
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.07	0.31
0.38	0.34
0.74	0.38
1.32	0.78
1.6	0.72
1.47	0.35
2.62	1.6
3.32	2.83
2.67	1.86
2.21	1.53
1.75	1.37
0.89	0.46
0.51	0.41
0.12	0.11
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.04	0.1
0.18	0.12
0.27	0.1
0.58	0.14
0.69	0.14
0.56	0.1
0.41	0.07
0.49	0.08
0.91	0.15
1.47	0.47
0.87	0.2
0.48	0.15
0.25	0.13
0.05	0.04
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.07	0.36
0.55	1.17
1.51	2.93
2.07	2.63
2.35	2.06
3.41	3.47
2.97	2.22
1.53	0.31
2.64	1.83
2.02	1.22
1.11	0.35
0.27	0.08
0.15	0.08
0.03	0.03
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.06	0.31
0.15	0.1
0.18	0.06
0.89	0.22
1.89	1.18
1.08	0.19
1.35	0.22
1.6	0.37
1.54	0.38
1.26	0.28
0.96	0.22
0.75	0.26
0.27	0.14
0.07	0.06
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.04	0.21
0.57	1.39
1.37	2.39
2.14	2.91
2.84	3.33
3.35	3.43
3.63	3.47
2.66	1.66
2.92	2.38
2.2	1.55
1.34	0.67
1.11	0.96
0.8	1.68
0.19	0.56
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.03	0.15
0.24	0.17
0.85	0.67
1.0	0.34
3.35	3.94
1.98	0.93
2.94	2.2
3.05	2.35
2.47	1.57
1.29	0.31
0.89	0.21
0.41	0.13
0.1	0.05
0.03	0.03
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.01	0.05
0.1	0.07
0.76	0.48
1.05	0.41
1.64	0.81
1.96	0.91
1.17	0.19
1.69	0.45
1.61	0.46
1.03	0.2
0.69	0.16
0.42	0.13
0.21	0.12
0.06	0.05
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.48	0.98
1.29	2.16
2.09	2.83
1.95	1.33
1.89	0.83
1.96	0.75
3.57	3.4
3.46	3.46
3.0	3.37
2.3	2.9
1.57	2.48
0.83	2.0
0.16	0.45
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.38	0.51
0.97	1.04
1.66	1.61
2.73	3.12
3.37	3.48
3.65	3.51
3.66	3.49
3.17	2.97
2.73	2.74
2.26	2.8
1.3	1.56
0.53	0.6
0.13	0.27
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.41	0.68
1.24	2.03
1.66	1.63
1.88	1.23
2.71	2.19
2.91	2.19
3.49	3.34
3.38	3.4
2.99	3.38
2.29	2.92
1.58	2.59
0.77	1.75
0.14	0.37
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.53	1.46
1.32	2.41
2.16	3.16
2.82	3.37
3.14	3.16
3.59	3.47
3.65	3.5
3.43	3.46
2.9	3.22
2.44	3.38
1.64	2.88
0.72	1.51
0.1	0.15
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.5	1.3
1.28	2.28
1.49	1.26
2.63	2.92
3.33	3.47
3.62	3.51
3.67	3.52
3.46	3.5
3.02	3.43
2.36	3.21
1.57	2.63
0.76	1.8
0.13	0.38
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.41	0.78
1.2	1.97
1.96	2.56
2.92	3.51
3.49	3.64
3.73	3.62
3.66	3.52
3.43	3.48
2.97	3.39
2.34	3.18
1.6	2.8
0.79	2.05
0.13	0.42
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.15	0.12
0.28	0.11
0.89	0.25
1.5	0.67
2.4	1.66
2.53	1.58
2.64	1.72
3.38	3.43
3.03	3.47
2.02	2.24
1.29	1.67
0.37	0.22
0.08	0.12
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.28	0.24
0.67	0.38
0.87	0.23
1.23	0.35
1.34	0.28
1.68	0.49
2.56	1.6
2.77	2.23
2.76	2.95
2.0	2.22
0.87	0.56
0.51	0.67
0.16	0.68
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.31	0.38
1.13	1.79
1.78	2.09
1.89	1.31
2.15	1.26
3.06	2.58
3.0	2.4
3.3	3.37
2.85	3.22
2.21	2.86
1.46	2.36
0.67	1.49
0.1	0.33
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.41	0.95
1.24	2.3
2.02	2.88
2.7	3.24
3.12	3.25
3.1	2.69
2.62	1.72
3.01	2.77
2.48	2.32
1.91	2.03
1.32	1.87
0.6	1.15
0.13	0.65
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.44	1.21
1.2	2.16
1.98	2.78
2.65	3.13
3.13	3.29
3.4	3.35
3.43	3.35
3.19	3.21
2.73	2.96
2.26	3.1
1.3	1.83
0.26	0.17
0.08	0.27
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.08	0.07
0.18	0.07
0.37	0.1
1.23	0.37
1.19	0.22
1.43	0.29
1.31	0.22
1.1	0.19
0.83	0.17
0.26	0.06
0.32	0.11
0.1	0.06
0.02	0.02
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.22	0.19
0.51	0.2
0.87	0.26
2.05	1.69
2.99	3.0
2.51	1.62
1.56	0.39
1.72	0.64
1.07	0.21
0.81	0.2
0.77	0.43
0.37	0.29
0.06	0.22
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.13	0.11
0.47	0.19
1.8	2.28
2.6	3.07
3.08	3.24
3.37	3.34
3.39	3.33
3.08	3.03
2.7	2.97
2.18	2.96
1.45	2.56
0.62	1.5
0.08	0.41
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.2	0.18
0.66	0.44
1.82	2.37
1.34	0.52
2.2	1.41
2.34	1.37
1.67	0.5
1.86	0.82
2.38	2.21
2.07	2.65
1.37	2.28
0.6	1.44
0.06	0.31
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.36	0.83
0.9	1.13
2.04	3.16
2.31	2.35
3.0	3.1
2.37	1.43
3.37	3.34
3.22	3.37
2.57	2.69
2.06	2.65
1.33	2.16
0.6	1.51
0.07	0.36
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.39	1.07
1.1	1.95
1.97	2.94
2.63	3.25
3.12	3.36
3.16	2.97
2.98	2.52
3.0	2.92
1.63	0.83
1.32	0.84
1.09	1.33
0.33	0.25
0.04	0.21
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.24	0.24
1.14	2.18
1.93	2.84
2.55	3.04
2.86	2.81
3.37	3.39
3.29	3.23
3.14	3.29
2.66	3.0
2.07	2.77
1.34	2.31
0.54	1.26
0.05	0.04
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.47	1.31
1.49	3.66
2.35	3.79
2.89	3.63
3.35	3.63
3.81	3.84
3.49	3.49
2.54	1.98
2.4	2.36
2.01	2.62
1.45	2.87
0.42	0.65
0.02	0.02
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.58	1.29
1.42	3.52
2.2	3.57
2.54	3.07
3.16	3.44
2.71	2.09
3.57	3.58
3.34	3.54
2.89	3.49
2.29	3.45
0.58	0.22
0.57	1.6
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.08	0.07
0.21	0.09
0.82	0.24
1.87	1.44
1.55	0.55
1.32	0.24
0.95	0.16
2.66	2.27
2.79	3.38
1.71	1.81
1.49	3.22
0.58	1.58
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.22	0.21
0.45	0.19
0.36	0.1
0.57	0.12
1.86	0.96
3.64	3.7
1.78	0.66
1.51	0.47
0.74	0.15
1.17	0.65
1.26	2.19
0.49	1.22
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.58	1.23
1.45	3.67
2.26	3.72
2.92	3.73
3.36	3.69
3.58	3.66
3.58	3.63
3.33	3.58
2.87	3.52
2.22	3.41
1.42	3.02
0.54	1.53
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.56	1.21
1.42	3.63
2.19	3.62
2.82	3.62
3.25	3.58
3.49	3.58
3.49	3.55
3.23	3.48
2.8	3.45
2.16	3.34
1.36	2.79
0.49	1.39
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.27	0.51
1.13	2.45
1.82	2.69
2.6	3.35
3.16	3.5
3.05	2.92
3.09	2.96
3.08	3.34
2.04	1.7
1.42	1.2
0.7	0.46
0.3	0.34
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.25	0.42
0.78	0.95
1.38	1.36
2.36	2.74
2.63	2.46
2.55	1.9
2.53	1.83
2.04	1.21
2.13	1.92
1.64	1.78
0.66	0.39
0.2	0.17
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.65	1.15
0.95	1.63
1.77	2.57
2.92	3.79
3.04	3.39
3.36	3.48
3.11	3.07
2.68	2.47
2.09	1.86
1.26	0.9
0.39	0.16
0.32	0.5
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.24	0.41
0.73	0.83
1.21	0.98
1.76	1.33
2.35	1.9
2.28	1.45
2.54	1.88
2.16	1.45
1.86	1.4
1.46	1.37
0.87	0.99
0.33	0.58
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.2	0.23
0.79	1.06
1.25	1.09
1.91	1.67
2.53	2.31
2.99	2.89
2.92	2.69
2.65	2.46
2.34	2.54
1.72	2.14
1.07	1.78
0.31	0.51
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.25	0.51
0.84	1.28
1.52	1.85
1.92	1.71
2.16	1.56
2.5	1.88
2.36	1.6
2.28	1.71
2.29	2.45
1.62	1.88
0.84	0.97
0.31	0.54
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.19	0.22
0.69	0.76
1.39	1.49
1.86	1.6
2.21	1.68
2.28	1.5
2.32	1.55
2.13	1.45
1.77	1.29
1.14	0.74
0.89	1.18
0.27	0.37
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.19	0.23
0.65	0.65
1.19	1.0
1.63	1.14
1.94	1.2
2.32	1.59
2.39	1.69
2.15	1.51
1.69	1.16
1.32	1.15
0.77	0.81
0.24	0.26
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
